primary_label,secondary_labels,type,filename,collection,rating,url,latitude,longitude,scientific_name,common_name,author,license,class_name,rms_reduced,rms_compressed,frequency_reduced,frequency_compressed,spectral_centroid_reduced,spectral_centroid_compressed,snr_reduced,snr_compressed,high_hnr_reduced,low_hnr_reduced,high_hnr_compressed,low_hnr_compressed,tonnetz_reduced,tonnetz_compressed,mfcc_reduced,mfcc_compressed,roll_off_reduced,roll_off_compressed,flatness_reduced,flatness_compressed,contrast_reduced,contrast_compressed
yebela1,"['strcuc1', 'soulap1', 'grekis']",['song'],yebela1/XC149792.ogg,XC,2.5,https://xeno-canto.org/149792,-1.0054,-46.8002,Elaenia flavogaster,Yellow-bellied Elaenia,Alex Lees,cc-by-nc-sa 3.0,Aves,0.0030347547,0.0029035276,4683.1693876240315,4826.956148168043,4418.330104081868,6265.628424791886,-10.683702,-11.843115,-20.878466,-2.1608088,-31.694588,-1.1952709,0.009465650885938813,0.008223166498824422,-12.234727,-25.103085,7644.690541752049,8762.097368084016,0.0278883,0.025881452,23.372275622550873,23.38467961823974
tropar,[''],['song'],tropar/XC571676.ogg,XC,5.0,https://xeno-canto.org/571676,1.7135,-75.7326,Setophaga pitiayumi,Tropical Parula,Mauricio Cuellar Ramirez (@Birding.travel),cc-by-nc-sa 4.0,Aves,0.00391455,0.0061133537,2023.2177970245368,2765.7718121172306,3373.4471999939274,5285.045626009837,-2.9824657,1.2071567,-40.76298,-11.6130495,-40.82619,-11.491533,0.0029442964868491356,0.005049415289816592,-27.28239,-36.858826,5515.793580646757,8260.254833366298,0.018625047,0.13552976,21.41285141412296,21.090875752570074
chfmac1,[''],[''],chfmac1/iNat51554.ogg,iNat,0.0,https://static.inaturalist.org/sounds/51554.mp3,10.5574,-66.9798,Ara severus,Chestnut-fronted Macaw,Rafael Gianni-Zurita,cc-by-nc 4.0,Aves,0.0013793482,0.0012393511,1461.3993825359667,3826.793490463647,3677.251729006027,5727.294011813387,-6.058568,-5.7303686,-19.64381,-9.052284,-35.134796,-13.513672,-0.008333426420397586,-0.00023807170748096172,-33.475098,-41.36149,7079.313179797924,8665.35152799249,0.05334867,0.13262552,24.37810462150282,24.524390777759173
blbwre1,[''],['call'],blbwre1/XC112986.ogg,XC,4.0,https://xeno-canto.org/112986,8.5194,-83.4071,Pheugopedius fasciatoventris,Black-bellied Wren,Sander Bot,cc-by-nc-sa 3.0,Aves,0.007272349,0.004302183,1378.6943606786133,6270.7290380922595,3337.732776729169,5399.516374384644,-1.6635189,-6.8954444,-50.32881,-23.148615,-48.642265,-24.286419,0.0022969270076075845,0.00318622368102741,-23.16021,-30.031385,6748.744831676984,7774.732581527819,0.0787219,0.14661585,21.139721114296048,21.285878310879063
amakin1,[''],['flight call'],amakin1/XC238129.ogg,XC,4.0,https://xeno-canto.org/238129,-1.584,-77.763,Chloroceryle amazona,Amazon Kingfisher,Niels Krabbe,cc-by-nc-sa 3.0,Aves,0.008115964,0.00723277,2245.3018945800854,2920.5250906139627,3541.397381017095,4665.757240568802,-6.550765,-7.7107453,-39.342106,-13.239811,-38.01138,-12.446672,-0.0031029932634637695,-0.002650633807036666,-19.77193,-30.673197,5744.3698579231195,6635.125786435287,0.057494115,0.06896128,21.473597362993573,21.981700073489
whbman1,[''],"['call', 'song']",whbman1/XC697357.ogg,XC,4.0,https://xeno-canto.org/697357,-9.2162,-35.8741,Manacus manacus,White-bearded Manakin,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0,Aves,0.0079944255,0.008484071,1934.6037954299363,2516.0573560585854,3510.3497858617484,5024.625416370205,-1.6133316,-0.99078643,-43.894653,-17.066309,-43.399208,-16.956266,0.002476942309641396,0.004518138426706996,-30.087208,-35.701218,6183.852220618207,8051.311459748641,0.061959624,0.16038157,21.60270450419948,21.965920676985355
pirfly1,[''],[''],pirfly1/iNat418250.ogg,iNat,0.0,https://static.inaturalist.org/sounds/418250.wav,6.3739,-75.5239,Legatus leucophaius,Piratic Flycatcher,Ana Maria Benavides,cc-by-nc 4.0,Aves,0.0062058363,0.0015545584,782.4084805605128,2217.944447547691,1702.371315060209,4632.371425413987,-5.534794,-14.114302,-19.38321,0.57225215,-42.98973,-22.927917,0.0031047878957143962,0.0003190349583471495,-11.227569,-24.095627,3280.773494944853,8304.723115808823,0.0062133367,0.12536293,20.833103791974644,20.638273329651312
saffin,[''],['song'],saffin/XC173052.ogg,XC,0.0,https://xeno-canto.org/173052,-20.2881,-45.5402,Sicalis flaveola,Saffron Finch,João Antônio de B. Vitto,cc-by-nc-sa 4.0,Aves,0.00292989,0.0033737998,1486.3939959397708,2947.5731544318805,3710.298599003245,5325.6265324946835,-3.6277797,-1.1668375,-32.170807,-21.115074,-52.4159,-28.271889,-0.010736055699970418,-0.0039041576250948653,-25.428284,-35.163307,6551.369384765625,7992.16796875,0.09378969,0.17849296,20.492272255891628,20.782978973019386
speowl1,[''],['song'],speowl1/XC894713.ogg,XC,4.0,https://xeno-canto.org/894713,0.0797,-78.6838,Pulsatrix perspicillata,Spectacled Owl,José María Loaiza B.,cc-by-nc-sa 4.0,Aves,0.005059925,0.0010354868,4192.088766313948,4340.862883529657,2511.7431936754556,5476.609549548496,-12.353788,-27.066025,-0.7947506,11.561132,-21.240389,1.6184884,-0.002764268208354409,0.004704915846330899,-11.138713,-24.14652,5380.831771650385,8791.117501136445,0.007091163,0.112359196,19.739569098087678,19.17026246151771
sobtyr1,['whtdov'],['song'],sobtyr1/XC760640.ogg,XC,4.5,https://xeno-canto.org/760640,-32.8606,-60.6486,Camptostoma obsoletum,Southern Beardless-Tyrannulet,Franco Vushurovich,cc-by-nc-sa 4.0,Aves,0.004703071,0.004338046,2139.2076642932075,2255.083004546161,2539.3646050741972,4641.480075100709,-3.8509226,-2.9212916,-23.350014,-10.24283,-37.045174,-12.793348,0.02614878075315129,0.02036401812356081,-17.91108,-30.84079,4154.904536877649,7443.006405587924,0.005878399,0.13321532,21.795153723018394,21.310468853301863
yecspi2,[''],['song'],yecspi2/XC342569.ogg,XC,2.0,https://xeno-canto.org/342569,-23.4942,-46.522,Certhiaxis cinnamomeus,Yellow-chinned Spinetail,Nick Komar,cc-by-nc-sa 4.0,Aves,0.00033444812,0.00033642453,2452.7252844687373,3210.3531865321283,4065.2168332653005,4860.92538247538,-5.9402585,-5.9401236,-33.576996,-2.8589458,-33.658016,-3.130355,-0.005468263148692839,-0.004721163819873755,-46.63371,-47.14707,6084.2971960153545,7030.330037575692,0.06491244,0.07643501,22.456098716917083,23.11202984337142
yeofly1,[''],['song'],yeofly1/XC207266.ogg,XC,5.0,https://xeno-canto.org/207266,-22.4508,-42.7735,Tolmomyias sulphurescens,Yellow-olive Flycatcher,Eric DeFonso,cc-by-nc-sa 4.0,Aves,0.0144198695,0.011681756,4774.105687501812,4136.177038298388,1831.4763317252618,4869.077788974959,-2.354913,-0.60555196,-12.980228,-12.193137,-45.471878,-41.334694,0.007805408998863433,0.008055111877941864,-14.828983,-25.57471,3934.4936221550624,7796.75391289705,0.0013938494,0.04990732,22.23472985767139,21.723752423555887
cinbec1,[''],['song'],cinbec1/XC308470.ogg,XC,4.0,https://xeno-canto.org/308470,10.9818,-84.3358,Pachyramphus cinnamomeus,Cinnamon Becard,Orlando Jarquín G.,cc-by-nc-sa 4.0,Aves,0.028888114,0.030452468,3632.5933401407033,3585.1970676897545,4971.9931590099995,5742.909377882601,-3.0369804,-2.9908223,-11.081812,2.5899568,-11.580067,1.9668069,-0.0011525816229424933,0.012652014654712943,-16.911745,-27.050377,7093.301552220395,7466.071520353618,0.021749636,0.01222148,24.055579950527804,24.272812985827088
babwar,[''],[''],babwar/iNat652125.ogg,iNat,0.0,https://static.inaturalist.org/sounds/652125.wav,34.9954,-84.8651,Setophaga castanea,Bay-breasted Warbler,Preston McDonald,cc-by-nc 4.0,Aves,0.0007682743,0.0010207635,3192.274264236472,4275.2307218628675,3447.7875002575397,5521.759016235458,-2.9983902,1.4376695,-33.793964,-11.264969,-40.375477,-12.694272,-0.004393795004321586,-0.0012955312917678253,-23.271595,-36.13022,5952.782489002514,7748.797283835123,0.010867271,0.09340468,21.459347046342778,21.236188802128904
bkmtou1,[''],['song'],bkmtou1/XC387965.ogg,XC,4.0,https://xeno-canto.org/387965,8.8128,-70.5066,Ramphastos ambiguus,Yellow-throated Toucan,Albert Lastukhin,cc-by-nc-sa 4.0,Aves,0.00735859,0.0045663742,1109.3021297623695,1909.9259880010297,2464.144367926895,3447.7698687175834,-3.9489374,-8.198399,-34.75395,-19.883982,-45.369125,-20.779053,0.008746578398980055,-0.0003805291115161922,-17.940039,-30.099312,4271.434226176101,5130.632327992175,0.0017337998,0.003869604,22.88714211431221,23.558632554320685
creoro1,[''],"['alarm call', 'call']",creoro1/XC358879.ogg,XC,4.0,https://xeno-canto.org/358879,-27.4154,-56.2634,Psarocolius decumanus,Crested Oropendola,Luis Pradier,cc-by-nc-sa 4.0,Aves,0.0103999395,0.0073766913,4567.192396865828,4507.767650146571,3120.1623645056698,6242.896907616036,-2.2744913,-3.1977534,-23.160723,-18.629433,-52.553978,-36.761795,0.012721036112432032,0.00585313406001968,-12.978612,-25.674706,7175.60832123492,9478.356682936024,0.022816557,0.15715007,19.455631378984798,19.074769952178112
bicwre1,[''],['song'],bicwre1/XC589638.ogg,XC,5.0,https://xeno-canto.org/589638,2.2192,-75.6135,Campylorhynchus griseus,Bicolored Wren,Mauricio Cuellar Ramirez (@Birding.travel),cc-by-nc-sa 4.0,Aves,0.020987192,0.009720237,2963.2378196753484,3289.117387469903,3320.395091774317,4976.519886086675,-2.6047728,-9.889798,-54.954624,-31.1565,-48.364174,-23.40849,-7.940220567391522e-05,0.0014949967925713232,-25.170166,-29.15236,5728.319943707515,6927.54370928531,0.010208316,0.011380881,27.712233193136495,27.639684460058735
grekis,[''],[''],grekis/iNat802509.ogg,iNat,0.0,https://static.inaturalist.org/sounds/802509.mp3,18.8454,-99.2149,Pitangus sulphuratus,Great Kiskadee,Joel Galván,cc-by-nc 4.0,Aves,0.0026921043,0.0016941566,833.0957000978689,1560.9125584596736,2031.4656379864762,3622.9550725880467,-3.8514552,-5.751833,-32.4398,-11.111582,-38.539677,-15.72424,-0.0039758551335879475,0.00027938698154945246,-22.08946,-33.79679,3677.2616634728774,5906.943589696344,0.018598815,0.06192421,23.755165721131906,23.66708391175201
roahaw,[''],[''],roahaw/iNat569170.ogg,iNat,0.0,https://static.inaturalist.org/sounds/569170.mp3,-32.1581,-64.5093,Rupornis magnirostris,Roadside Hawk,HUGO DAVID CAVERZASI,cc-by-nc 4.0,Aves,0.003779627,0.002315681,1667.519433722144,2685.696205433716,2767.272450316057,4667.401012005942,-2.8945174,-5.548518,-20.231943,-11.034918,-42.183563,-23.72487,-0.0008417123428945619,0.0030247949497702823,-16.363285,-29.009565,5096.487056636156,6790.514494243421,0.009379352,0.061662845,21.87559139795374,21.781212528585865
rugdov,"['bobfly1', 'blbgra1', 'smbani']",['song'],rugdov/XC2217.ogg,XC,4.5,https://xeno-canto.org/2217,-17.1667,-62.4167,Columbina talpacoti,Ruddy Ground Dove,Sjoerd Mayer,cc-by-nc-sa 3.0,Aves,0.013814129,0.008467128,2425.858329739531,3530.13225451554,3306.7211251657995,5248.695571395451,-6.2845225,-8.9962015,-27.267702,-4.4463677,-32.517838,-11.171881,-0.024097409616223812,-0.017676978867211854,-9.94477,-22.909481,6324.103279781636,7091.636675000805,0.012226052,0.019272974,24.03595636872828,23.647769600046907
cargra1,[''],[''],cargra1/iNat843940.ogg,iNat,0.0,https://static.inaturalist.org/sounds/843940.mp3,3.862,-76.3492,Quiscalus lugubris,Carib Grackle,Alvaro Rojas (brújula de aves),cc-by-nc 4.0,Aves,0.024889624,0.010462581,725.4360685823514,2016.9846689301392,1735.9547964472713,3634.952378039958,-8.984064,-14.080435,-20.223648,-4.836953,-28.673437,-9.93079,-0.005955556770456049,0.0032154571276358348,-4.469725,-17.341084,3346.1794553103146,6389.325506036932,0.007652266,0.04607948,22.60245337103264,22.300351602347643
creoro1,[''],[''],creoro1/iNat30523.ogg,iNat,0.0,https://static.inaturalist.org/sounds/30523.mp3,-18.1729,-46.7943,Psarocolius decumanus,Crested Oropendola,Eli Vieira,cc-by-nc 4.0,Aves,0.012337268,0.0019950378,5686.098058648144,4287.700315440302,1848.3815525041255,5439.738919949675,-9.683076,-22.966694,8.124594,13.291392,-17.333977,-5.7704787,0.006815578619151277,-0.003073788293331164,-13.523798,-26.551756,4280.987548828125,8740.447998046875,0.001912239,0.07278785,23.7375778262374,23.398881218820694
sobtyr1,[''],['song'],sobtyr1/XC789524.ogg,XC,2.0,https://xeno-canto.org/789524,-13.3558,-47.2809,Camptostoma obsoletum,Southern Beardless-Tyrannulet,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0,Aves,0.002847058,0.0024694146,1510.031550702242,2507.282776771766,3360.348097848061,4771.580460760153,-5.561688,-6.0593767,-36.097008,-9.356956,-36.794144,-10.380864,0.011314712329700976,0.005862040804626851,-22.560867,-34.83728,5649.077728911713,7224.0131938374125,0.05248776,0.10741986,21.61528142909176,21.81122888048651
bicwre1,[''],['song'],bicwre1/XC56984.ogg,XC,3.0,https://xeno-canto.org/56984,10.854,-74.761,Campylorhynchus griseus,Bicolored Wren,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0,Aves,0.023943795,0.009372912,1100.528177041118,1566.412855827942,1686.4426916570976,3021.345577136377,-6.032145,-13.927804,-39.34897,-14.220409,-41.30677,-16.390318,-0.00015782443529004575,0.006330257099256276,-7.2989264,-20.187101,2690.2825027215677,5171.69734767226,0.0043934034,0.040441025,20.540757782506695,20.070997432277085
cotfly1,[''],['song'],cotfly1/XC661682.ogg,XC,4.0,https://xeno-canto.org/661682,-22.9982,-43.3706,Todirostrum cinereum,Common Tody-Flycatcher,Ricardo Gagliardi,cc-by-nc-sa 4.0,Aves,0.006268634,0.007849089,2366.073785170945,3263.7120287242187,3348.6207132290097,4106.99406854953,-2.45629,-0.083026506,-53.952164,-28.391855,-58.474144,-33.41228,0.002496072645065503,0.0017348327163534422,-25.699327,-34.964844,4890.789110671244,5597.377513663117,0.016455786,0.026403038,21.105509825947756,21.52649758269788
strcuc1,[''],['duet'],strcuc1/XC251598.ogg,XC,5.0,https://xeno-canto.org/251598,-3.232,-79.281,Tapera naevia,Striped Cuckoo,Niels Krabbe,cc-by-sa 4.0,Aves,0.013705704,0.012149072,3780.6653858937693,3820.672532897789,3951.7335033476033,4861.161207996912,-4.817665,-6.5576057,-30.365221,-9.457138,-30.649492,-9.643794,0.002751322539632078,0.027621366818504956,-17.456703,-27.79378,5127.462921615675,6991.532189694282,0.012804474,0.010388975,22.185640031417687,22.300997918318664
strfly1,[''],['call'],strfly1/XC443341.ogg,XC,5.0,https://xeno-canto.org/443341,-16.5631,-49.285,Myiodynastes maculatus,Streaked Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0,Aves,0.004224464,0.0042369226,1457.2477330562863,2710.613535440041,3438.649297216069,4899.781465617743,-1.0594434,-0.8747909,-63.666924,-40.144806,-63.825165,-42.500996,0.0015470422076484533,0.008406946299361251,-27.6834,-34.99666,5749.615620457849,7613.896498569223,0.08069969,0.13027881,20.30412398457628,20.5842436900626
trokin,"['whtdov', 'pavpig2', 'bbwduc']",['song'],trokin/XC430425.ogg,XC,4.5,https://xeno-canto.org/430425,-3.4853,-80.0021,Tyrannus melancholicus,Tropical Kingbird,Leonardo Ordóñez-Delgado,cc-by-nc-sa 4.0,Aves,0.0038238615,0.004623078,2798.462690841746,3203.3250643661268,4103.473883227304,4912.671943308595,-3.2043586,-0.65562254,-46.244164,-18.733948,-48.282448,-19.085253,-0.0030552640336803483,-0.0024591708572164026,-31.362652,-33.797085,5988.141385707683,6519.876146277347,0.027976306,0.02697115,22.59902766695391,22.75079625664079
whbant1,[''],['song'],whbant1/XC442736.ogg,XC,4.0,https://xeno-canto.org/442736,8.6098,-80.1317,Myrmeciza longipes,White-bellied Antbird,Rosendo Fraga,cc-by-nc-sa 4.0,Aves,0.0071620746,0.0062960987,1731.726633165317,3389.077696065277,3066.159441988427,4146.963238500967,-4.3048005,-5.113162,-39.082706,-13.869658,-39.062164,-13.63779,0.002707245345776095,0.0013070933726563132,-21.606436,-31.256256,5067.731026212782,5790.834336799762,0.0030679486,0.004492168,23.33443756765778,23.99765294886514
yebela1,[''],"['call', 'song']",yebela1/XC447989.ogg,XC,4.0,https://xeno-canto.org/447989,-22.8842,-48.4442,Elaenia flavogaster,Yellow-bellied Elaenia,Victor Antonelli,cc-by-nc-sa 4.0,Aves,0.012945536,0.012533818,3703.674886187977,3763.9408024947834,4156.84239826377,5447.834749239037,-2.1633193,-2.526905,-30.669596,-20.275501,-46.757744,-22.645952,0.0037188484471603373,0.004199337382441087,-17.812403,-30.476181,6076.305980413732,6912.0065608494715,0.017278964,0.01975147,23.64175745818227,23.24665634427687
spepar1,[''],[''],spepar1/iNat38721.ogg,iNat,0.0,https://static.inaturalist.org/sounds/38721.wav,4.7318,-74.1477,Forpus conspicillatus,Spectacled Parrotlet,Fundación Dodo Colombia,cc-by-nc 4.0,Aves,0.003316763,0.0030073603,2545.51042442106,4879.420698069228,2547.370945523458,4600.848624835389,-6.0246696,-4.10398,-23.168262,-10.659355,-50.87445,-28.198938,-0.0027061937604527207,-0.0024179156257334317,-13.862766,-26.778246,4900.465306912642,6316.61788959575,0.0006439831,0.01782819,22.425457451214157,22.21647512027027
smbani,[''],['call'],smbani/XC741876.ogg,XC,4.0,https://xeno-canto.org/741876,-16.5456,-49.1572,Crotophaga ani,Smooth-billed Ani,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0,Aves,0.013889627,0.008747354,1283.9544341116484,2274.059899493515,3065.9618960718567,4415.747442577039,-3.18923,-7.010727,-32.653587,-13.444094,-33.33059,-13.688381,0.005259140908477507,0.00677748555002431,-21.183912,-30.638996,5182.415771484375,7204.669189453125,0.06591014,0.119804084,20.510412853716964,20.844225093788754
strcuc1,"['orcpar', 'bugtan']",['call'],strcuc1/XC353032.ogg,XC,1.5,https://xeno-canto.org/353032,9.9373,-84.1801,Tapera naevia,Striped Cuckoo,Jeff Norris,cc-by-nc-sa 4.0,Aves,0.00010209898,8.176987e-05,2275.5951727027873,2519.018595825175,4099.524442815179,5231.176627046454,-6.015597,-8.678606,-2.988149,8.835829,-3.763181,6.6850038,0.0213883819465739,0.024418351260288688,-49.24765,-51.00551,6972.65405430273,8375.658500066917,0.102238104,0.13977334,22.284625107844274,22.664967122387885
cotfly1,[''],"['call', 'song']",cotfly1/XC772518.ogg,XC,5.0,https://xeno-canto.org/772518,-16.4353,-49.3948,Todirostrum cinereum,Common Tody-Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0,Aves,0.0028995548,0.0029194874,3396.8154761786145,4884.16460357612,3790.4016626503,5198.54142540719,-6.562091,-6.4986396,-31.625078,-6.3537083,-40.365005,-15.895185,-0.003830153354252341,0.002060413956155215,-20.688578,-33.148205,6105.932319455031,7074.696685046684,0.053883668,0.075971514,20.225207512136794,20.54916420843607
greibi1,[''],"['flight call', 'song']",greibi1/XC175265.ogg,XC,4.0,https://xeno-canto.org/175265,1.6505,-75.5402,Mesembrinibis cayennensis,Green Ibis,Jorge Muñoz,cc-by-nc-sa 4.0,Aves,0.020279795,0.016845454,3266.5797937640345,5131.8962342941195,3564.3058670274277,5196.212603662956,-6.812597,-8.717677,-36.351486,-10.659685,-36.652977,-9.668797,-0.0009254994991528069,-0.002778851867767423,-19.945522,-27.248594,6430.713012390897,7099.0835898534915,0.005877563,0.006722176,25.42757452611366,26.10359723855599
soulap1,[''],[''],soulap1/iNat142359.ogg,iNat,0.0,https://static.inaturalist.org/sounds/142359.wav,-38.9773,-68.1238,Vanellus chilensis,Southern Lapwing,Unknown,cc-by-nc 4.0,Aves,0.008764969,0.008363164,953.017678347103,2447.806718204432,3648.967395485514,5700.534527541399,-4.7371078,-4.180492,-22.731266,-13.019219,-40.30746,-22.905771,0.0017678117206623,0.013690604939772023,-16.064104,-28.61509,6967.326846425452,9126.554053900334,0.045533773,0.1350029,22.108494955643547,22.06833783986438
piepuf1,[''],['song'],piepuf1/XC387401.ogg,XC,4.0,https://xeno-canto.org/387401,7.1161,-74.708,Notharchus tectus,Pied Puffbird,Pedro Arturo Camargo Martínez,cc-by-nc-sa 4.0,Aves,0.002457017,0.00225584,2129.5736807524577,3438.7526516176767,3145.559572277709,5169.818915361937,-4.4980035,-5.0393414,-32.54641,-12.17937,-30.892668,-10.403985,-0.0006054490175502447,0.003527269446094102,-18.915085,-31.670599,5692.389115984108,7891.700454376146,0.040439494,0.17351623,19.525314087082908,19.273003608569404
ragmac1,[''],['call'],ragmac1/XC449461.ogg,XC,0.0,https://xeno-canto.org/449461,-16.4456,-51.1201,Ara chloropterus,Red-and-green Macaw,Daniel Blamires,cc-by-nc-sa 4.0,Aves,0.021740349,0.0072609396,3203.5541900315384,2486.5331161126055,1819.1685426319557,4276.877793001434,-7.201379,-13.6348095,-18.991924,-6.087609,-42.353687,-19.515514,-1.6163640071344845e-05,0.00025615517689931826,-5.1004558,-18.174273,3426.47840336089,7359.628304352061,0.010397208,0.11127435,20.76611032060537,20.234860176887107
roahaw,[''],['song'],roahaw/XC922187.ogg,XC,4.0,https://xeno-canto.org/922187,-15.5598,-47.7522,Rupornis magnirostris,Roadside Hawk,Fernanda Fernandex,cc-by-nc-sa 4.0,Aves,0.0052189855,0.004391407,2856.6160432129886,3209.6294674985816,3720.1116588036716,5284.214562158293,-7.4300427,-8.780823,-29.953037,-7.9900937,-29.519236,-8.365051,-0.00408786816802546,-0.0005661752325042305,-17.364285,-29.187319,6347.52498282187,8046.373113111953,0.07850166,0.11272806,20.23887843198329,20.200998858332095
blbgra1,[''],['song'],blbgra1/XC715327.ogg,XC,5.0,https://xeno-canto.org/715327,-1.6779,-80.7952,Volatinia jacarina,Blue-black Grassquit,Bobby Wilcox,cc-by-nc-sa 4.0,Aves,0.0068979114,0.010555628,3292.205341437261,3899.505390896627,4638.593325456585,5962.060734776214,-1.9395251,2.535515,-38.122368,-12.724211,-38.61513,-12.669596,-0.0014037874228412536,-0.0017258361981906448,-18.817373,-31.45585,7115.330938083022,8590.283931902984,0.04763579,0.07332917,21.164852642695237,21.16590931009803
rinkin1,[''],['call'],rinkin1/XC378399.ogg,XC,4.0,https://xeno-canto.org/378399,9.8788,-85.5502,Megaceryle torquata,Ringed Kingfisher,Albert Lastukhin,cc-by-nc-sa 4.0,Aves,0.012631976,0.009943196,2033.923204948876,2014.545088746896,2953.054733950255,4495.297915443983,-9.163866,-10.236987,-21.4803,-1.7674971,-29.898815,-3.9065936,-0.0077447228810434065,-0.005044011895011048,-9.236864,-22.177795,5055.112913748679,7303.625462473573,0.029008305,0.08634057,21.294470561187172,21.01910047192545
bkcdon,[''],['song'],bkcdon/XC113874.ogg,XC,4.0,https://xeno-canto.org/113874,-20.8004,-42.8884,Donacobius atricapilla,Black-capped Donacobius,Noé Eiterer,cc-by-nc-sa 3.0,Aves,0.013889429,0.010721894,1817.603818475718,2420.9163259378206,3546.4416028802293,4547.0903781924735,-6.398604,-9.016301,-17.408875,-11.595665,-17.976923,-11.460291,0.016895585346184783,0.038625564420992166,-21.397564,-32.308605,5433.16581618618,6621.181950099031,0.030836929,0.039251972,22.52164258240995,23.05281546190733
amekes,[''],[''],amekes/iNat910999.ogg,iNat,0.0,https://static.inaturalist.org/sounds/910999.m4a,33.5716,-112.1901,Falco sparverius,American Kestrel,Logan Young,cc-by-nc 4.0,Aves,0.03159505,0.001974462,138.57278662915726,1364.2476530745382,783.8111264686119,3364.8495553513885,-8.610669,-32.622116,-26.106588,-3.8961184,-33.06297,-9.728323,0.0018047944812003074,0.0021286710658807847,-4.5261483,-17.423565,1407.8468860035211,6765.7627503301055,0.004111362,0.063475125,20.871065724124144,20.330387234390606
whfant1,[''],['call'],whfant1/XC456296.ogg,XC,4.0,https://xeno-canto.org/456296,3.3821,-61.4464,Formicivora grisea,White-fringed Antwren,GABRIEL LEITE,cc-by-nc-sa 4.0,Aves,0.003110819,0.0020327638,1048.4103427523412,1828.9631935699447,3148.464618204409,4890.799420326009,-5.220521,-8.936875,-40.30878,-17.513391,-39.03397,-18.156713,-0.003325765450656602,0.007120710179422568,-21.626045,-34.41419,5914.663039873231,7984.881439784787,0.08524216,0.20283565,19.303507050469133,19.47750374289195
compau,[''],"['call', 'song']",compau/XC188551.ogg,XC,5.0,https://xeno-canto.org/188551,-2.9948,-59.9378,Nyctidromus albicollis,Common Pauraque,Rodrigo Dela Rosa,cc-by-nc-sa 4.0,Aves,0.0052759154,0.0030739484,2853.5603131504417,3596.793574391868,4269.3082960812435,5122.376559923747,-1.6338167,-8.390717,-40.010296,-23.401455,-31.532097,-15.494322,0.026802226144973296,0.061104914175869565,-29.28005,-32.387867,5944.390347760837,6866.584318058064,0.01618611,0.010120408,27.912542098569364,28.611401607466764
banana,[''],[''],banana/iNat424231.ogg,iNat,0.0,https://static.inaturalist.org/sounds/424231.m4a,18.3779,-65.7165,Coereba flaveola,Bananaquit,Alan Weakley,cc-0 4.0,Aves,0.0049703387,0.004115392,1355.2453686698843,2529.890920711066,3579.2599158767307,5829.445801582236,-6.1206827,-6.3327093,-24.88379,-3.0458121,-38.397575,-10.691157,0.00038433233719291544,0.000340063609905444,-13.106715,-25.922426,6854.088581364329,8853.980444931403,0.07740915,0.238675,19.667721915247736,19.652204712617014
socfly1,[''],[''],socfly1/iNat1048069.ogg,iNat,0.0,https://static.inaturalist.org/sounds/1048069.mp3,-22.7892,-43.2825,Myiozetetes similis,Social Flycatcher,Victor,cc-by-nc 4.0,Aves,0.0032181735,0.0013150059,1486.56291338328,3553.432898548529,2024.629348595226,4137.26727098877,-12.853841,-17.952961,-21.567253,1.9755404,-39.158546,-11.710749,-0.007916346047162352,-0.005996613448032122,-14.239056,-27.184345,4454.9332276873865,6326.621221308285,0.002696231,0.02045236,22.726503225207143,22.418341452827317
yebfly1,"['yercac1', 'chbant1']",['song'],yebfly1/XC457199.ogg,XC,3.5,https://xeno-canto.org/457199,8.1756,-77.7374,Tolmomyias flaviventris,Yellow-breasted Flycatcher,Kent Livezey,cc-by-nc-sa 4.0,Aves,0.015980368,0.002916817,6284.11503850963,4003.9818976370743,1798.4676049561485,5453.6481980792205,-11.306838,-22.10141,4.345528,6.6467524,-21.263313,-14.367926,0.005157019848963264,0.00393557099736145,-12.351204,-25.729414,3896.3893598049353,7965.228925469848,0.00061215245,0.04571418,22.499558445940785,22.10501700429944
solsan,[''],['alarm call'],solsan/XC772523.ogg,XC,5.0,https://xeno-canto.org/772523,-16.4353,-49.3948,Tringa solitaria,Solitary Sandpiper,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0,Aves,0.0014688321,0.0011119037,897.3846688919707,2382.66792636338,3194.2071627530195,5207.109856830232,-4.062343,-3.5915458,-33.89279,-8.004263,-41.199837,-14.5210285,-0.008654856402960613,-0.005807513041055606,-20.971289,-33.473125,6483.6474609375,8427.58903952206,0.0876064,0.17468978,20.62353183996562,20.672991008915623
